id,industry,role_type,keywords,weight,created_at
ce0ce233-75b6-432b-a3b1-8c0aacbb9725,Finance/Banking,Investment Banker,"[""Client Relationship Management"",""Industry Analysis"",""Comparable Analysis"",""Precedent Transactions""]",medium,2026-02-16 22:56:43.218561+00
ce3b5f08-faaf-44db-8946-24a2de602460,Technology,Database Administrator,"[""SQL"",""PostgreSQL"",""MySQL"",""Oracle"",""SQL Server"",""Performance Tuning"",""Backup"",""Recovery"",""Replication"",""High Availability"",""Schema Design"",""Indexing"",""Query Optimization"",""Monitoring"",""Security""]",critical,2026-02-18 14:03:12.64537+00
cebd6164-ea2b-41ac-8410-6e9e5b83a79a,Government/Federal,IT Specialist (GS),"[""Section 508 Compliance"",""Help Desk"",""Training"",""Documentation"",""Change Management""]",low,2026-02-16 22:56:43.218561+00
cfa8d1f9-ca64-4532-8b83-2f93e09f64f7,Technology,Technical Writer,"[""Documentation"",""API Documentation"",""Markdown"",""DITA"",""Content Management"",""Style Guides"",""Technical Communication""]",low,2026-02-16 22:56:43.218561+00
cfd2cacb-1093-4fd9-91d1-a19cb2af2091,Logistics/Supply Chain,APICS/CSCP Professional,"[""APICS"",""CSCP"",""CPIM"",""Supply Chain Strategy"",""Operations Management"",""Materials Management""]",critical,2026-02-16 22:56:43.218561+00
d0018946-7ccd-49e1-8717-7e5970a56016,Manufacturing,Maintenance Technician,"[""Preventive Maintenance"",""Troubleshooting"",""Electrical"",""Mechanical"",""PLC"",""Hydraulics"",""Pneumatics""]",critical,2026-02-16 22:56:43.218561+00
d0454057-9662-4218-9691-e8e85e88f228,Defense/Aerospace,Systems Engineer,"[""ITAR"",""Security Clearance"",""MIL-STD"",""DO-178"",""DO-254"",""AS9100""]",medium,2026-02-16 22:56:43.218561+00
d094a24d-1e29-4be5-a91f-d0ee3d6b2eed,Energy/Utilities,Renewable Energy Specialist,"[""Policy Analysis"",""Market Analysis"",""Financial Modeling"",""Grant Applications""]",low,2026-02-16 22:56:43.218561+00
d0ec78fd-d81f-45f8-8c7d-d7b93901696d,Education,Special Education Teacher,"[""Applied Behavior Analysis"",""Progress Monitoring"",""Assistive Technology"",""Transition Planning"",""Functional Behavior Assessment""]",high,2026-02-16 22:56:43.218561+00
d11eb6dd-7e9d-424c-907d-6dc67d5351c0,Healthcare,Clinical Research Coordinator,"[""Clinical Trials"",""GCP"",""IRB"",""FDA"",""Protocol"",""Informed Consent"",""Data Collection"",""CRF"",""Adverse Events"",""Site Management"",""Enrollment"",""Regulatory"",""CTMS"",""Source Documentation"",""Monitoring""]",important,2026-02-18 14:03:12.64537+00
d150942e-22a5-435d-a4a7-1e97b14dacb8,Construction,Superintendent,"[""Concrete"",""Steel"",""MEP Coordination"",""Commissioning"",""Closeout""]",medium,2026-02-16 22:56:51.40283+00
d2570e74-31dc-4364-94fc-9ccb5c6ea250,Retail/Hospitality,Store Manager,"[""POS Systems"",""Staff Management"",""Scheduling"",""Training"",""Loss Prevention"",""Shrinkage""]",high,2026-02-16 22:56:51.40283+00
d2c08ae0-1fa6-4fb4-b288-448dc674b7a2,Logistics/Supply Chain,Logistics Manager,"[""KPI Management"",""Cost Reduction"",""Process Improvement"",""Lean"",""Six Sigma""]",medium,2026-02-16 22:56:43.218561+00
d3457bf4-56a5-440e-a825-42dbfd209740,Consulting,Operations Consultant,"[""Cost Reduction"",""Capacity Planning"",""Warehouse Optimization"",""Quality Management""]",medium,2026-02-16 22:56:43.218561+00
d3ae2947-f3d9-4b62-9f04-bf0dfdb3d7e8,Construction,Heavy Equipment Operator,"[""GPS Grading"",""Site Preparation"",""Earthwork"",""Trenching"",""Compaction""]",high,2026-02-16 22:56:43.218561+00
d4ea97a1-6906-4941-9c09-a4b0edd1213a,Finance/Banking,Risk Analyst,"[""Risk Management"",""Quantitative Analysis"",""VaR"",""Stress Testing"",""Basel III"",""Credit Risk"",""Market Risk"",""Operational Risk""]",critical,2026-02-16 22:56:43.218561+00
d52a1eba-d58f-4efa-894c-df66c4bb7df9,Construction,HVAC Technician,"[""HVAC"",""Refrigeration"",""EPA 608"",""Troubleshooting"",""Installation"",""Maintenance"",""Electrical"",""Controls"",""Ductwork"",""Compressor"",""Chiller"",""Boiler"",""Split System"",""Commercial"",""Residential""]",critical,2026-02-18 14:03:12.64537+00
d5764aef-2894-402a-8565-dd30740f92a6,Logistics/Supply Chain,Customs Broker,"[""Licensed Customs Broker"",""ACE"",""ISF"",""Free Trade Agreements"",""Duty Drawback""]",high,2026-02-16 22:56:51.40283+00
d5d02244-e3c9-4376-957f-8b8dc333a30e,Aviation,Avionics Technician,"[""Avionics"",""Electrical"",""Wiring"",""Navigation"",""Communication"",""Radar"",""Autopilot"",""FMS"",""TCAS"",""Transponder"",""Troubleshooting"",""Testing"",""Soldering"",""Technical Manuals"",""FAA""]",critical,2026-02-18 14:03:12.64537+00
d5f16918-3e0a-44f1-9052-9fba9796812f,Energy/Utilities,Electrical Engineer,"[""Load Flow"",""Short Circuit"",""Relay Coordination"",""Arc Flash"",""Grounding""]",medium,2026-02-16 22:56:43.218561+00
d5f5ed45-3001-4a10-9c4f-0f07768b93a5,Non-Profit,Fundraiser,"[""Prospect Research"",""Cultivation"",""Stewardship"",""Board Engagement"",""Volunteer Recruitment""]",medium,2026-02-16 22:56:51.40283+00
d6dc5ec9-b066-43c9-b646-f6bba1814a82,Finance,Payroll Specialist,"[""Payroll Processing"",""ADP"",""Workday"",""Tax Withholding"",""Benefits Deductions"",""FLSA"",""Multi-State Payroll"",""W-2"",""Garnishments"",""Time and Attendance"",""Audit"",""Compliance"",""Reconciliation"",""Direct Deposit"",""Year-End""]",critical,2026-02-18 14:03:12.64537+00
d70d55a9-842a-4ef8-884d-6ffde630ff98,Technology,Mobile Developer,"[""SwiftUI"",""Jetpack Compose"",""Xcode"",""Android Studio"",""CocoaPods"",""Gradle""]",critical,2026-02-16 22:56:43.218561+00
d713fc0c-861b-48a6-b37f-4c2d11b245ec,Education,Special Education Teacher,"[""Collaboration"",""Co-Teaching"",""Due Process"",""Compliance"",""Documentation""]",medium,2026-02-16 22:56:43.218561+00
d71994f7-a841-43a5-b932-3bec185438cf,Human Resources,Recruiter,"[""Full-Cycle Recruiting"",""Sourcing"",""LinkedIn Recruiter"",""ATS"",""Screening"",""Interviewing"",""Offer Negotiation"",""Employer Branding"",""Diversity Recruiting"",""Candidate Experience"",""Job Posting"",""Boolean Search"",""Pipeline"",""Onboarding"",""Metrics""]",critical,2026-02-18 14:03:12.64537+00
d807fb55-9ed4-4208-89d0-d8e592edd7e0,Government/Federal,IT Specialist (GS),"[""Cloud.gov"",""AWS GovCloud"",""ITIL"",""ServiceNow"",""Active Directory"",""Networking""]",high,2026-02-16 22:56:43.218561+00
d89b8067-4787-425f-a803-804339d44278,Technology,Information Security Manager,"[""Information Security"",""CISO"",""Security Strategy"",""Risk Management"",""Compliance"",""NIST"",""ISO 27001""]",critical,2026-02-16 22:56:51.40283+00
d8eb4902-723a-44c5-8f46-4c74896d93d4,Non-Profit,Fundraiser,"[""CRM"",""Raiser's Edge"",""Salesforce"",""DonorPerfect"",""Event Planning"",""Direct Mail""]",high,2026-02-16 22:56:51.40283+00
d8ef03c7-6136-4920-bb91-4ac45f8b945a,Defense/Aerospace,Systems Engineer,"[""Systems Engineering"",""Requirements Analysis"",""DOORS"",""V&V"",""Interface Design"",""System Architecture"",""DoD""]",critical,2026-02-16 22:56:43.218561+00
d912853f-37f5-4561-827f-6f2fa5313714,Healthcare,Registered Nurse,"[""Epic"",""Cerner"",""Meditech"",""Nursing Documentation"",""Wound Care"",""Infection Control"",""Vital Signs""]",high,2026-02-16 22:56:43.218561+00
d984bff5-0463-4ad2-89f4-11b2b3d6dbf0,Technology,Full Stack Developer,"[""Agile"",""Scrum"",""Code Review"",""Technical Documentation"",""Mentoring""]",low,2026-02-16 22:56:43.218561+00
d995e7a0-d560-4d71-bc31-aadf571dce9e,Healthcare,Medical Records,"[""Health Information Management"",""ICD-10 Coding"",""CPT Coding"",""Medical Terminology"",""HIPAA Compliance"",""Release of Information""]",critical,2026-02-16 22:56:43.218561+00
d99d5d66-6485-4739-93b1-bbdc473ec092,Defense/Aerospace,Systems Engineer,"[""MBSE"",""SysML"",""UML"",""Trade Studies"",""Risk Analysis"",""Configuration Management""]",high,2026-02-16 22:56:43.218561+00
d9c12df0-ab42-4165-a69b-5f0abbccc953,Healthcare,Occupational Therapist,"[""Patient Assessment"",""Treatment Planning"",""Rehabilitation"",""Activities of Daily Living"",""Assistive Technology"",""Documentation"",""Goal Setting"",""Patient Education"",""Ergonomics"",""Hand Therapy"",""Cognitive Rehabilitation"",""Home Modification"",""Splinting"",""Group Therapy"",""Discharge Planning""]",critical,2026-02-18 14:03:12.64537+00
d9c79206-2598-4860-835b-55b67c4da8c3,Education,Instructional Designer,"[""Project Management"",""SME Collaboration"",""Quality Assurance"",""Pilot Testing""]",low,2026-02-16 22:56:43.218561+00
da8607ba-9821-4b0a-beb5-bf366bf8e6b4,Marketing/Communications,Content Creator,"[""Analytics"",""Engagement Metrics"",""Brand Voice"",""Storytelling"",""Interviewing""]",medium,2026-02-16 22:56:43.218561+00
daf6c9a1-fa0b-4e4c-b477-03f9b20a6320,Finance/Banking,Auditor,"[""SOX Compliance"",""IT Audit"",""Fraud Detection"",""Data Analytics"",""Workpaper Documentation""]",high,2026-02-16 22:56:43.218561+00
db32fbc5-ba32-4490-a2ca-6b55efbc3807,Technology,Cloud Architect,"[""Microservices"",""Containerization"",""Service Mesh"",""API Gateway"",""Load Balancing"",""Auto Scaling"",""CDN""]",critical,2026-02-16 22:56:43.218561+00
db8836a5-e370-4127-b0fb-5435be2096a6,Healthcare,Healthcare Administrator,"[""Healthcare Management"",""Budget Management"",""Regulatory Compliance"",""Quality Improvement"",""Patient Safety"",""Strategic Planning"",""Joint Commission"",""CMS"",""Revenue Cycle"",""Staff Management"",""HIPAA"",""Policy Development"",""Performance Metrics"",""Accreditation"",""Risk Management""]",critical,2026-02-18 14:03:12.64537+00
dbc275c3-8555-4411-820d-d74513c96518,Technology,Mobile Developer,"[""iOS"",""Android"",""Swift"",""Kotlin"",""React Native"",""Flutter"",""Mobile UI/UX"",""App Store"",""Firebase""]",high,2026-02-16 22:56:43.218561+00
dbd2f95e-f017-4892-8968-7aa5572c506b,Healthcare,EMT/Paramedic,"[""IV Access"",""Medication Administration"",""Intubation"",""Defibrillation"",""Splinting"",""Spinal Immobilization""]",high,2026-02-16 22:56:43.218561+00
dc021358-cbb2-4baa-b269-62f4c5973263,Technology,Cybersecurity Analyst,"[""Malware Analysis"",""Threat Intelligence"",""NIST Framework"",""ISO 27001"",""Risk Assessment"",""Encryption"",""PKI""]",high,2026-02-16 22:56:43.218561+00
dc1c31c7-72f2-4048-ab6d-408f95a6d87f,Technology,Data Analyst,"[""SQL"",""Excel"",""Python"",""Tableau"",""Power BI"",""Data Visualization"",""Statistical Analysis"",""ETL"",""Data Cleaning"",""Reporting"",""Dashboard"",""Business Intelligence"",""A/B Testing"",""Trend Analysis"",""Presentation""]",critical,2026-02-18 14:03:12.64537+00
dc25f424-5ea5-4236-a8a8-5af4962aa81b,Nonprofit,Impact Analyst,"[""Impact Measurement"",""Logic Model"",""Theory of Change"",""Data Collection"",""Survey"",""Evaluation"",""Reporting"",""Statistics"",""Dashboards"",""Outcomes"",""Indicators"",""Qualitative"",""Quantitative"",""Storytelling"",""Grant Compliance""]",important,2026-02-18 14:03:12.64537+00
dc3a778d-d600-4b79-a10c-5a4e4a9cf2d8,Healthcare,Pharmacist,"[""Staff Supervision"",""Residency Training"",""Drug Utilization Review"",""P&T Committee""]",low,2026-02-16 22:56:43.218561+00
dd566961-b0fa-4819-898a-af24dfea369a,Energy/Utilities,Environmental Specialist,"[""Environmental Compliance"",""EPA"",""NEPA"",""Clean Air Act"",""Clean Water Act"",""RCRA"",""Permitting""]",critical,2026-02-16 22:56:43.218561+00
dda5759b-ee15-44fa-bf5f-2e2e1ec30446,Technology,Security Engineer,"[""SIEM"",""Penetration Testing"",""Vulnerability Assessment"",""Incident Response"",""NIST"",""SOC"",""Firewall"",""IDS/IPS"",""Cloud Security"",""Zero Trust"",""Compliance"",""Risk Assessment"",""Threat Modeling"",""Security Architecture"",""Encryption""]",critical,2026-02-18 14:03:12.64537+00
ddc91faf-bf9f-451b-9b2f-50dc7234103b,Non-Profit,Case Manager,"[""Supervision"",""Training"",""Program Development"",""Quality Improvement""]",low,2026-02-16 22:56:51.40283+00
dde1748c-01f2-4662-944a-f802c8a71546,Education,Online Learning Developer,"[""E-Learning"",""Articulate"",""Rise"",""Storyline"",""LMS"",""SCORM"",""xAPI"",""Video Production"",""Captivate"",""Accessibility"",""Instructional Design"",""Assessment"",""Multimedia"",""HTML5"",""Graphic Design""]",critical,2026-02-18 14:03:12.64537+00
de6c1acc-ef06-4fbb-ba36-d00a62488c3c,Government/Federal,Procurement Specialist,"[""SAM.gov"",""GSA Schedule"",""GWAC"",""BPA"",""Vendor Management"",""Cost Analysis""]",high,2026-02-16 22:56:43.218561+00
de71c6ed-4e71-4d12-84b9-369934aa58a7,Logistics/Supply Chain,Procurement Specialist,"[""Procurement"",""Sourcing"",""Vendor Management"",""RFP"",""RFQ"",""Contract Negotiation"",""Spend Analysis""]",critical,2026-02-16 22:56:43.218561+00
dee5284b-e251-4112-a287-8c6e621af485,Healthcare,Medical Records,"[""Data Integrity"",""Record Retention"",""Privacy"",""Consent Management"",""ROI Processing""]",medium,2026-02-16 22:56:43.218561+00
df54e662-12e5-417b-829a-ac06540e5b76,Construction,Civil Engineer,"[""Permitting"",""Environmental Compliance"",""SWPPP"",""Erosion Control"",""Specifications""]",medium,2026-02-16 22:56:43.218561+00
df693cc5-9064-4f59-a1f7-9cffc7b00b29,Retail,Store Manager,"[""Retail Management"",""P&L"",""Sales"",""Customer Service"",""Inventory"",""Visual Merchandising"",""Team Leadership"",""Loss Prevention"",""Scheduling"",""Training"",""KPIs"",""Planogram"",""Shrink"",""Upselling"",""POS""]",critical,2026-02-18 14:03:12.64537+00
e0615a76-cd8d-4089-a544-b467218af413,Energy/Utilities,Pipeline Operator,"[""Emergency Response"",""Public Awareness"",""ROW Management"",""Environmental Compliance""]",medium,2026-02-16 22:56:43.218561+00
e1c7cdd8-529c-4c9d-9e70-0dac9b3e92c5,Manufacturing,Quality Engineer,"[""Minitab"",""Quality Management Systems"",""Supplier Quality"",""Customer Complaints""]",medium,2026-02-16 22:56:43.218561+00
e2dd0248-ecd3-456f-8b6d-c55d66a2a233,Telecommunications,Network Engineer,"[""Cisco"",""Juniper"",""CCNA"",""CCNP"",""Routing"",""Switching"",""Firewall"",""VPN"",""SD-WAN"",""MPLS"",""BGP"",""OSPF"",""Network Design"",""Troubleshooting"",""Wireless""]",critical,2026-02-18 14:03:12.64537+00
e2f39d43-56ff-4203-8426-06cb7d066362,Marketing/Communications,Marketing Manager,"[""Cross-functional Leadership"",""Agency Management"",""Event Marketing"",""Product Launches""]",medium,2026-02-16 22:56:43.218561+00
e3aec03c-be1a-487f-a6fe-d7ff9b9008ff,defense,systems_engineer,"[""Systems Engineering"",""Requirements Analysis"",""V&V"",""DoDAF"",""MBSE"",""SysML"",""Configuration Management"",""Integration Testing"",""ITAR"",""CMMI""]",critical,2026-02-15 17:46:34.592483+00
e3b186be-b601-43aa-b554-9af3db2b0b20,Technology,Cloud Architect,"[""Well-Architected Framework"",""Cloud Migration"",""Hybrid Cloud"",""Disaster Recovery"",""High Availability""]",medium,2026-02-16 22:56:43.218561+00
e3d32cd4-7fdc-4fcb-8d21-8288f9a41d39,Construction,Site Supervisor,"[""Site Management"",""Daily Reports"",""Crew Supervision"",""Safety"",""Quality Control"",""Blueprint Reading""]",critical,2026-02-16 22:56:43.218561+00
e3df5012-85c6-4441-89db-2586369d7e41,Government/Federal,Budget Analyst,"[""Excel"",""SAP"",""Financial Systems"",""Forecasting"",""Trend Analysis"",""Variance Analysis""]",medium,2026-02-16 22:56:43.218561+00
e40d4cbb-07b8-412d-aab1-eb7663e5a118,Education,Academic Advisor,"[""Student Success"",""Academic Planning"",""Retention"",""Advising"",""Student Affairs"",""Enrollment"",""Degree Audit"",""Career Counseling"",""Program Evaluation"",""Student Records"",""FERPA"",""Mentoring"",""Transfer Credits"",""Graduation"",""Scheduling""]",important,2026-02-18 14:03:12.64537+00
e47294df-0698-4b0f-91f0-b3d6c1e150d4,Defense,AI/ML Specialist,"[""Artificial Intelligence"",""Machine Learning"",""Computer Vision"",""NLP"",""Data Analytics"",""Python"",""DoD AI Strategy"",""JAIC"",""Autonomous Systems"",""Sensor Fusion"",""Algorithm Development"",""Testing"",""Ethics"",""Responsible AI"",""Deployment""]",important,2026-02-18 14:03:12.64537+00
e47a20fb-c3ab-478e-8735-8b17a9095619,Telecommunications,Field Technician,"[""Installation"",""Troubleshooting"",""Fiber Optics"",""Cable"",""Splicing"",""OTDR"",""Testing"",""Customer Service"",""Safety"",""Climbing"",""Bucket Truck"",""OSP"",""ISP"",""Documentation"",""Work Orders""]",critical,2026-02-18 14:03:12.64537+00
e4cb875d-10bc-4c7b-b828-07a1d5cf643c,Finance/Banking,Financial Analyst,"[""SQL"",""Python"",""Tableau"",""Power BI"",""Macros"",""VBA"",""Financial Analysis""]",medium,2026-02-16 22:56:43.218561+00
e4e2d37d-d911-417e-ba08-c6524c1c13e4,Technology,Software Engineer,"[""Spring Boot"",""GraphQL"",""Redis"",""MongoDB"",""PostgreSQL"",""Linux"",""Object-Oriented Programming"",""Design Patterns""]",high,2026-02-16 22:56:43.218561+00
e52b8905-97c8-4be6-ae82-b3267e256d89,Education,Instructional Designer,"[""Curriculum Development"",""LMS"",""ADDIE"",""Articulate"",""Storyline"",""E-Learning"",""Instructional Design"",""Assessment"",""Learning Objectives"",""Storyboarding"",""SCORM"",""Multimedia"",""Adult Learning"",""Bloom's Taxonomy"",""Evaluation""]",critical,2026-02-18 14:03:12.64537+00
e5cf288d-2c01-4f0a-9d6b-64a2281c3914,Telecommunications,RF Engineer,"[""Site Selection"",""Regulatory Compliance"",""FCC"",""Environmental Review""]",low,2026-02-16 22:56:51.40283+00
e67e331f-e92a-4738-862d-70573945dd19,Consulting,Operations Consultant,"[""Operations Management"",""Process Optimization"",""Lean"",""Six Sigma"",""Supply Chain"",""Manufacturing""]",critical,2026-02-16 22:56:43.218561+00
e6e0f3fb-57f3-4773-a712-d5c4e0886fcb,Technology,Site Reliability Engineer,"[""Prometheus"",""Grafana"",""PagerDuty"",""Terraform"",""Kubernetes"",""Docker"",""Linux""]",high,2026-02-16 22:56:51.40283+00
e6e81aec-20ce-43be-8d1f-d2a28a5482f5,Education,School Administrator,"[""Community Relations"",""Parent Engagement"",""School Board"",""Strategic Planning""]",medium,2026-02-16 22:56:43.218561+00
e71deeb0-29a2-4db7-9a3c-af547a9823ab,Finance,Mortgage Loan Officer,"[""Mortgage Origination"",""Underwriting"",""FHA"",""VA"",""Conventional"",""Pre-Approval"",""Closing"",""LOS"",""DU"",""LP"",""TRID"",""RESPA"",""Credit Analysis"",""Rate Lock"",""Pipeline Management""]",critical,2026-02-18 14:03:12.64537+00
e769418d-3c69-4ac6-b1ff-a65c17d1045c,technology,data_analyst,"[""SQL"",""Python"",""Tableau"",""Power BI"",""Data Visualization"",""Statistical Analysis"",""ETL"",""Data Warehousing"",""Excel"",""R"",""Machine Learning"",""Business Intelligence""]",critical,2026-02-15 17:46:34.592483+00
e7e10c41-27b4-4b3c-ae4f-ce961e9335dd,Marketing/Communications,SEO Specialist,"[""SEO"",""Keyword Research"",""On-Page SEO"",""Off-Page SEO"",""Technical SEO"",""Link Building"",""Google Analytics""]",critical,2026-02-16 22:56:43.218561+00
e82714fd-3893-4a2a-b060-3d4a6314aa89,Technology,IT Support,"[""CompTIA A+"",""CompTIA Network+"",""CCNA"",""Microsoft Certified"",""Hardware Repair""]",critical,2026-02-16 22:56:43.218561+00
e8572187-e1a3-4521-811b-fbd8d2f17fe3,Technology,Cybersecurity Analyst,"[""Splunk"",""Wireshark"",""Nessus"",""Burp Suite"",""Metasploit"",""OSINT"",""Digital Forensics""]",medium,2026-02-16 22:56:43.218561+00
e8c74177-7a62-4c6e-b96a-9ef6a675e4e5,Healthcare,Healthcare Administrator,"[""EHR Implementation"",""Policy Development"",""Risk Management"",""Performance Metrics"",""Lean Healthcare""]",medium,2026-02-16 22:56:43.218561+00
e8df6d1f-cfaf-442a-bf25-985b68e543c2,Retail/Hospitality,Customer Service Manager,"[""Escalation Management"",""Process Improvement"",""Knowledge Base"",""SLA Management""]",medium,2026-02-16 22:56:51.40283+00
e9147142-dd46-40ef-bd86-a209e84ad7e4,Defense/Aerospace,Flight Test Engineer,"[""Pilot Briefings"",""Quick-Look Analysis"",""Anomaly Investigation"",""Technical Writing""]",low,2026-02-16 22:56:43.218561+00
e94a1421-a0aa-4009-9c39-23e01039773a,Government/Federal,Human Resources (Federal),"[""USA Staffing"",""USAJobs"",""Delegated Examining"",""Merit Promotion"",""Veterans Preference""]",high,2026-02-16 22:56:43.218561+00
e97e42ab-42b9-448e-a593-26d8eb0df199,Government/Federal,Program Analyst,"[""Program Evaluation"",""Cost-Benefit Analysis"",""GPRA"",""Performance Improvement"",""Dashboards""]",medium,2026-02-16 22:56:43.218561+00
e9b59265-8ceb-41ac-9a0f-e2570b804fc6,Technology,Cloud Architect,"[""Architecture Decision Records"",""Technical Leadership"",""Stakeholder Communication"",""Vendor Evaluation""]",low,2026-02-16 22:56:43.218561+00
ea2d231c-4932-42e5-9ade-9b522b549d34,Logistics/Supply Chain,APICS/CSCP Professional,"[""Demand Management"",""Master Scheduling"",""Capacity Planning"",""Production Planning""]",high,2026-02-16 22:56:43.218561+00
eac76f34-df1b-471b-85ec-6ce2761964af,Transportation,Dispatch Manager,"[""Dispatch"",""Routing"",""Scheduling"",""TMS"",""Communication"",""GPS"",""Tracking"",""Customer Service"",""Problem Solving"",""Compliance"",""DOT"",""HOS"",""ELD"",""Fleet Management"",""Time Management""]",critical,2026-02-18 14:03:12.64537+00
eb2439ee-a2bf-41cd-9a52-fa9902f32019,Non-Profit,Grant Writer,"[""Data Analysis"",""Outcomes Measurement"",""Storytelling"",""Editing"",""Compliance""]",medium,2026-02-16 22:56:51.40283+00
eb2c924e-b785-42e6-90d1-9630d4c6dd9b,Finance/Banking,Financial Planner,"[""Client Acquisition"",""Referral Networks"",""Seminar Presentations"",""Community Engagement""]",low,2026-02-16 22:56:43.218561+00
eb4c383e-132b-4b96-83ac-a026be0f8867,Nonprofit,Development Director,"[""Fundraising"",""Major Gifts"",""Annual Giving"",""Capital Campaign"",""Donor Relations"",""CRM"",""Salesforce"",""Grant Writing"",""Events"",""Planned Giving"",""Prospect Research"",""Stewardship"",""Board Development"",""Cultivation"",""Donor Retention""]",critical,2026-02-18 14:03:12.64537+00
eb6c4c05-ad27-47d3-b3e0-8cba71eb7f5e,Telecommunications,Network Engineer,"[""Documentation"",""Vendor Management"",""Change Management"",""ITIL""]",low,2026-02-16 22:56:51.40283+00
edca354b-ae65-4613-b67e-ecf83336f812,Government/Federal,Procurement Specialist,"[""Invoice Processing"",""Receipt and Acceptance"",""Property Management"",""Closeout""]",low,2026-02-16 22:56:43.218561+00
ee68a794-a141-4e0e-9488-8c210bac709e,Energy,Electrical Engineer,"[""Power Systems"",""Electrical Design"",""PLC"",""SCADA"",""AutoCAD"",""NEC"",""Protection"",""Relay"",""Substation"",""Transformer"",""Distribution"",""Transmission"",""Single Line Diagram"",""Short Circuit Analysis"",""Arc Flash""]",critical,2026-02-18 14:03:12.64537+00
ee831742-8613-4839-8fcc-0c55ee2ce3f5,Healthcare,Pharmacy Technician,"[""Medication Dispensing"",""Prescription Processing"",""Inventory Management"",""Insurance Billing"",""Compounding"",""HIPAA"",""Patient Safety"",""Controlled Substances"",""NDC"",""Drug Interactions"",""Pharmacy Software"",""Quality Control"",""Labeling"",""Reconstitution"",""Customer Service""]",critical,2026-02-18 14:03:12.64537+00
ef09a402-f2af-4768-bf96-92154e0c5505,Government,Contracting Officer,"[""Federal Contracting"",""FAR"",""DFARS"",""Source Selection"",""Contract Administration"",""Negotiation"",""Pricing"",""Competition"",""Small Business"",""GSA"",""IDIQ"",""BPA"",""Task Order"",""Modifications"",""Closeout""]",important,2026-02-18 14:03:12.64537+00
f01d4945-d278-428a-a7a3-90b0f4ec8d4f,Healthcare,Clinical Research,"[""GCP"",""ICH Guidelines"",""IRB"",""Protocol Development"",""Informed Consent"",""Adverse Event Reporting"",""Data Collection""]",critical,2026-02-16 22:56:43.218561+00
f0559309-8c53-4098-82a2-291d08033897,Construction,HVAC Technician,"[""Troubleshooting"",""Controls"",""BMS"",""Ductwork"",""Piping"",""Load Calculations""]",high,2026-02-16 22:56:43.218561+00
f0790cb2-c59d-45b9-b2f1-9bbf9c37f277,Technology,Technical Writer,"[""Documentation"",""API Documentation"",""Knowledge Base"",""Markdown"",""Git"",""DITA"",""Content Strategy"",""Style Guide"",""User Guide"",""Release Notes"",""Confluence"",""Technical Communication"",""Information Architecture"",""Editing"",""Publishing""]",important,2026-02-18 14:03:12.64537+00
f09ba696-bdf0-4312-ab4e-68609d6d46dc,Logistics/Supply Chain,Inventory Control Specialist,"[""Inventory Management"",""Cycle Counting"",""ABC Analysis"",""Min/Max"",""Reorder Points"",""Safety Stock""]",critical,2026-02-16 22:56:43.218561+00
f0f021d9-d76d-42e4-918e-c0ae54d491a9,Energy/Utilities,Power Plant Operator,"[""Power Generation"",""Turbine Operations"",""Boiler Operations"",""Control Room"",""NERC Compliance"",""Grid Operations""]",critical,2026-02-16 22:56:43.218561+00
f12e108b-130e-4b05-86e6-5d28a22a3ac8,Manufacturing,Process Engineer,"[""CAD"",""AutoCAD"",""SolidWorks"",""Simulation"",""Process Flow"",""Work Instructions""]",high,2026-02-16 22:56:43.218561+00
f2451c8c-16e7-41ee-99aa-3106025bea20,Government/Federal,Intelligence Analyst,"[""Intelligence Analysis"",""All-Source Analysis"",""SIGINT"",""HUMINT"",""GEOINT"",""OSINT"",""TS/SCI"",""Security Clearance""]",critical,2026-02-16 22:56:43.218561+00
f2631325-5465-4b51-a6a3-3a31ed8b5df7,Finance/Banking,Wealth Manager,"[""Client Relationship Management"",""Regulatory Compliance"",""Fiduciary Duty"",""Succession Planning""]",medium,2026-02-16 22:56:51.40283+00
f26a484b-9d54-471b-ad2f-495a5e37d24a,Finance,Risk Manager,"[""Risk Assessment"",""Enterprise Risk Management"",""Compliance"",""Internal Controls"",""Audit"",""SOX"",""Basel"",""Regulatory Reporting"",""Operational Risk"",""Market Risk"",""Credit Risk"",""Stress Testing"",""Governance"",""Policy"",""Framework""]",critical,2026-02-18 14:03:12.64537+00
f279ab5e-f123-41ce-9f54-3cfb45069524,Defense/Aerospace,Logistics Analyst,"[""Life Cycle Cost"",""Obsolescence Management"",""Configuration Management"",""DMSMS""]",medium,2026-02-16 22:56:43.218561+00
f2802cd2-72ed-42dd-85b2-7539852cb1c2,Defense/Aerospace,Avionics Engineer,"[""Embedded Systems"",""FPGA"",""VHDL"",""Verilog"",""Real-Time Systems"",""Safety-Critical""]",high,2026-02-16 22:56:43.218561+00
f290ded2-d2be-458b-98b2-53ea82851311,Human Resources,HR Generalist,"[""Employee Relations"",""Benefits Administration"",""Onboarding"",""HRIS"",""Workday"",""ADP"",""Payroll"",""Compliance"",""FMLA"",""ADA"",""EEO"",""Recruitment"",""Performance Management"",""Policy"",""Training""]",critical,2026-02-18 14:03:12.64537+00
f299b7dd-992a-4c3d-8957-31d6230741ad,Government/Federal,Budget Analyst,"[""OMB A-11"",""PPBE"",""Continuing Resolution"",""Reprogramming"",""Obligation Tracking""]",high,2026-02-16 22:56:43.218561+00
