id,military_term,civilian_equivalent,context,category,example_military,example_civilian,created_at
65bd2f4d-4667-41e1-8ce5-3f26e10f6a7c,TDY,temporary assignment,usaf,operations,,,2026-02-15 17:46:34.592483+00
65c55ea9-f27c-4618-a6a6-64b615d96293,1st Lt (First Lieutenant),Manager,usaf,Rank,,,2026-02-16 22:55:39.300706+00
65d84e7a-48a6-4784-8496-92fcd2c166ed,facilities management,building and infrastructure operations,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
66044db6-e4ed-49e8-9ba7-c93063150311,independent duty,solo practitioner / autonomous medical provider,medical,Medical,,,2026-02-18 14:03:12.64537+00
664a873b-5703-4a49-92c7-70f3c33503c0,Maj (Major),Director,usmc,Rank,,,2026-02-16 22:55:39.300706+00
6665910b-67c9-4606-a7bc-9f4d0099edf8,red team,adversarial review team,general,operations,,,2026-02-15 17:47:32.616746+00
66ce7400-5f21-43e3-81cb-d387d87e5494,in port,at home office / not traveling,general,Term,,,2026-02-16 22:55:39.300706+00
66d860d6-77fe-45b0-b9d5-2c094d7b595b,AB (Airman Basic),Entry-Level Staff,usaf,Rank,,,2026-02-16 22:55:39.300706+00
66dd1a72-61ff-47d4-9c99-d92e9e52ff3c,head,restroom,general,Term,,,2026-02-16 22:55:39.300706+00
670c7466-09c1-4a9a-b7b3-578fa146cd2c,TIG,Time in Grade / time at current level,general,Acronym,,,2026-02-16 22:55:39.300706+00
6728ef91-ff2b-4e66-8f3d-7ce1f403f341,T&M,time and materials / hourly-rate contract,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
679c1005-d65f-45e7-9e4a-caa789dc792b,turn-in,return to supply / equipment return,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
686c0246-e559-4fa6-85a0-97ab90c27614,stockage objective,target inventory level,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
68a0fc75-3130-47bf-93de-6c92b4bd4839,garrison,permanent facility / home office,general,Term,,,2026-02-16 22:55:28.448755+00
68b22fa0-b7ab-4177-b2bd-86c625431eee,BRAC,Base Realignment and Closure,general,Acronym,,,2026-02-16 22:55:28.448755+00
68b6df70-93c5-4093-8ef7-398545c73ec7,SEABEE,Naval Construction Battalion / military construction worker,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
68e72dfb-a001-45eb-a3e3-ade4a5566640,TSCM,technical surveillance countermeasures / electronic sweep,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
692b2d13-46f1-4275-9460-b8d67fdcddac,INSURV,regulatory compliance inspection,navy,technical,,,2026-02-15 17:46:34.592483+00
69437019-4779-44a3-8b2c-435eefd59c3c,liberty,scheduled time off,navy,admin,,,2026-02-15 17:46:34.592483+00
694bbf1b-3137-4021-bae3-4fd3f8c693f8,serviceable,operational / in working condition,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
6961491a-4228-4352-a000-1f5cfba9125e,hard deck,absolute deadline / non-negotiable limit,general,Term,,,2026-02-18 01:13:54.18454+00
69c000f6-1000-4d1a-9047-eb67a37a9daa,manifest,roster / inventory list,general,Term,,,2026-02-16 22:55:28.448755+00
69d0ba17-98c0-4143-921b-5403d0cf7868,network monitoring,IT infrastructure surveillance,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
69df121f-e17f-4087-b453-b7efdc9e2baf,sea and anchor detail,departure/arrival team,navy,operations,,,2026-02-15 17:47:32.616746+00
69f39d65-fb9f-4b08-a715-fd0030ab33f1,ORM,Operational Risk Management / risk assessment,general,Acronym,,,2026-02-16 22:55:39.300706+00
6a123121-72d0-47f7-9ba0-ac802d9556ff,primary duties,core responsibilities,general,Term,,,2026-02-16 22:55:28.448755+00
6a505b49-42d2-4612-9c47-e13df447d02e,arrested landing,cable-assisted stop / controlled deceleration landing,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
6a6fe6f0-f816-411a-a4ec-05dc8138f0e7,PMCS,preventive maintenance checks,army,technical,,,2026-02-15 17:46:34.592483+00
6ac48659-000f-422c-8b3a-aa5920454cbf,BN,battalion / large organizational unit,general,Acronym,,,2026-02-16 22:55:28.448755+00
6ae284e4-9df0-4551-a71b-f9672e221d9b,BCT,Basic Combat Training / initial training program,general,Acronym,,,2026-02-16 22:55:28.448755+00
6b0a3303-335f-4867-839d-e517ed828d10,WEPS,weapons officer / tactical systems director,navy,leadership,,,2026-02-15 17:47:32.616746+00
6b264b8c-2af5-482a-a1a0-704f2ca3b6b2,muster,attendance/accountability check,navy,admin,,,2026-02-15 17:46:34.592483+00
6ba37b4d-c2b9-4ca1-bd36-f8d773f1e5f5,IMINT,imagery intelligence / satellite and aerial image analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
6bdbdd29-f182-4bf4-95de-c33ba25c57b0,rear detachment,home office support / HQ staff,general,Term,,,2026-02-16 22:55:39.300706+00
6c2e4802-60e5-4850-9cdd-b2e22a75a1bc,OPTEMPO,operational pace,general,operations,,,2026-02-15 17:46:34.592483+00
6c3d7d53-bd3a-4832-8e02-f218c4c77738,vessel,ship / facility,general,Term,,,2026-02-16 22:55:28.448755+00
6c711c93-25fc-47e2-9b6e-8abd84c45e76,roger,acknowledged / understood,general,Term,,,2026-02-18 01:13:54.18454+00
6c75b134-8524-47e6-b5bd-6e0fa5f64c3c,Raider,Marine special operator,general,Special Operations,,,2026-02-18 14:03:12.64537+00
6c83ad37-fced-4245-971e-9d3294bb9907,direct report,subordinate / team member,general,Term,,,2026-02-16 22:55:28.448755+00
6c8e274f-d4a1-4d1c-86cf-4eb44ff53020,yellow deck,limited operations / caution conditions,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
6c909917-b8ea-4676-a5da-88ffc0b64788,target package,mission briefing documents / operation plan,general,Special Operations,,,2026-02-18 14:03:12.64537+00
6c93c380-4d25-4f51-869c-763dd4f89704,damage control equipment,emergency response equipment / fire suppression systems,general,Equipment,,,2026-02-16 22:55:28.448755+00
6ca34ef1-33b2-41d1-9f05-975267540617,colors,flag ceremony / opening/closing procedures,general,Term,,,2026-02-16 22:55:28.448755+00
6cac526a-1263-4050-88e3-318cab03ceea,mid-watch,overnight shift / graveyard shift,general,Term,,,2026-02-16 22:55:39.300706+00
6cbba359-6419-4af2-b72c-e29cbc04c0df,sick call,walk-in clinic / daily medical appointment,medical,Medical,,,2026-02-18 14:03:12.64537+00
6cc0922c-ba38-4194-8ea8-8a09f3768a52,led,directed,general,leadership,,,2026-02-15 17:46:34.592483+00
6cf2e426-2f54-437b-b236-4739d86747b1,PTAD,permissive temporary additional duty,general,Acronym,,,2026-02-16 22:55:28.448755+00
6d07cac3-468e-46b1-98cd-70cd726ca65e,delayed,stable but requiring eventual treatment,medical,Medical,,,2026-02-18 14:03:12.64537+00
6d0ae6bf-7d3f-4ce4-9253-dfadf5856a7f,SN (Seaman),Staff Member,navy,Rank,,,2026-02-16 22:55:39.300706+00
6d3f68bc-e70f-4286-b3c6-1a8f84b93a24,port,left side / destination,general,Term,,,2026-02-16 22:55:28.448755+00
6d449b36-770c-4242-9363-ba39e181befd,squadron,unit of 12-24 aircraft / organizational unit,general,Term,,,2026-02-16 22:55:39.300706+00
6db36468-9b2f-46cc-b40b-491f8645a824,gapped billet,unfilled position / vacant role,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
6dbac518-9227-4dc4-b60e-594beffbffe0,Role 2,advanced trauma care / emergency stabilization,medical,Medical,,,2026-02-18 14:03:12.64537+00
6e159d62-dcd4-46aa-92a8-9df6db0363c1,immediate,requiring urgent surgical intervention,medical,Medical,,,2026-02-18 14:03:12.64537+00
6e168c21-c29b-4dc4-8154-d4e5a1075c8a,deliverable,required output / contractual product,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
6e274cce-0518-48ec-8996-b12c5029dd58,FSA,Family Separation Allowance,general,Acronym,,,2026-02-16 22:55:28.448755+00
6e690312-7608-4ea2-ae6b-dfa89b603a67,PVT (Private),Entry-Level Staff,army,Rank,,,2026-02-16 22:55:28.448755+00
6e8adae8-68d3-4832-a4c6-0e766c000a60,readiness,preparedness / operational capability,general,Term,,,2026-02-16 22:55:28.448755+00
6e9cc026-aad6-4978-8d2a-8dc58789fc9c,Col (Colonel),Executive Director / VP,usaf,Rank,,,2026-02-16 22:55:28.448755+00
6ed85344-4edf-4ef7-afe6-ea0b912b7617,DA,Department of the Army,general,Acronym,,,2026-02-16 22:55:28.448755+00
6edbef12-ea88-4ecc-ad95-a2c8ccf14bfb,GSA,General Services Administration,general,Acronym,,,2026-02-16 22:55:39.300706+00
6f534252-43ae-4830-b160-48521ee4f5a3,threat assessment,risk evaluation / threat analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
6f629d00-a50f-46ae-83e3-b6067d5f6f32,EFMP,Exceptional Family Member Program,general,Acronym,,,2026-02-16 22:55:28.448755+00
6f652eba-29e0-4f84-b5b9-b9277ef8e521,POM,program objective memorandum / multi-year budget proposal,financial,Financial,,,2026-02-18 14:03:12.64537+00
6f673bad-ad72-44ea-9e15-157a035fa6bc,CPO (Chief Petty Officer),Manager,uscg,Rank,,,2026-02-16 22:55:39.300706+00
6f9bf0c7-3db0-4ba6-b589-ef2b2ac1cda7,TYCOM,Fleet Regional Command,navy,organization,,,2026-02-17 04:35:18.795826+00
6fce43ed-2ee9-446c-a2bf-715a1a2ec10e,collection management,intelligence requirements coordination / data collection planning,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
6fd62cd1-dad4-4649-9827-60b111f6c6e5,SITREP,situation report / status update,general,Acronym,,,2026-02-16 22:55:39.300706+00
6ff40bea-50b3-460d-8447-1163941e49ff,SELRES,Selected Reserve,general,Acronym,,,2026-02-16 22:55:28.448755+00
70105852-043d-49b9-84b9-0f0798de8679,appellate,appeals process / higher court review,legal,Legal,,,2026-02-18 14:03:12.64537+00
704fb165-39f9-40da-9202-bdc089f47590,DA,Department of the Army,general,Acronym,,,2026-02-16 22:55:39.300706+00
7058c46a-92fb-4488-997c-ef81bf76ea81,force protection,facility security / workplace safety,general,Term,,,2026-02-16 22:55:28.448755+00
70aec629-b0ce-4e62-9701-a5d19bc4b97d,non-kinetic,indirect / influence-based / diplomatic,general,Term,,,2026-02-18 01:13:54.18454+00
70d5c976-93eb-4d88-9f76-4eecd1d5ea90,minimal,minor injuries / walking wounded,medical,Medical,,,2026-02-18 14:03:12.64537+00
70f16de0-b1d6-46ed-93f1-5a0af32615dd,SME,Subject Matter Expert,general,expertise,,,2026-02-17 04:35:18.795826+00
71257bb4-d85e-46f9-91b5-32f54badfd74,in the fleet,in field operations / working,general,Term,,,2026-02-16 22:55:39.300706+00
71443b9d-82a2-4b62-a84c-233e1f2f9b8f,maintenance,equipment upkeep / preventive care,general,Term,,,2026-02-16 22:55:28.448755+00
71628a76-6d1b-4934-8cde-2677b45eb6cf,RMF,risk management framework / cybersecurity compliance framework,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
7186ce28-1b8a-4084-aceb-b66ae6599e05,eval,performance review / annual assessment,general,Term,,,2026-02-16 22:55:28.448755+00
71a9c107-bf9a-432e-bf21-7f89bb7423a8,HM,Hospital Corpsman / medical technician,general,Acronym,,,2026-02-16 22:55:39.300706+00
71ab43eb-b3d0-4337-8e1b-bc8d08713234,EFMP,Exceptional Family Member Program,general,Acronym,,,2026-02-16 22:55:39.300706+00
7202ee5c-2049-47d5-a292-9bdd50432afb,1SG,first sergeant / senior operations manager,army,leadership,,,2026-02-15 17:47:32.616746+00
720f180a-ab16-4217-bfd0-96940c076642,hip pocket training,informal on-the-spot training,general,Term,,,2026-02-18 01:13:54.18454+00
724453ee-d105-4513-a62d-a7940ac6088a,DTS,Defense Travel System / travel management system,general,Acronym,,,2026-02-16 22:55:28.448755+00
72776988-f5a9-44f5-9a2d-acec35e84b70,defense counsel,defense attorney / legal representative,legal,Legal,,,2026-02-18 14:03:12.64537+00
72cc8ddd-9b9a-4908-9402-630f21a425b3,lockdown,facility security restriction,general,operations,,,2026-02-15 17:47:32.616746+00
72e21e5f-868b-45cf-94ea-8a350e5aadee,PT,physical training / fitness program,general,Acronym,,,2026-02-16 22:55:28.448755+00
72eeecfe-d2eb-42c9-8526-8272c6340ba0,direct report,subordinate / team member,general,Term,,,2026-02-16 22:55:39.300706+00
72f57407-f9e3-4ea2-9e43-9be77e899549,rotation,assignment cycle / tour schedule,general,Term,,,2026-02-16 22:55:39.300706+00
73185830-ac7d-4c9f-b7e2-ef1be8ad739a,relief,replacement / successor,general,Term,,,2026-02-16 22:55:39.300706+00
73c6197e-505f-4075-99ad-68cc4e5baba8,OER,Officer Evaluation Report / performance review,general,Acronym,,,2026-02-16 22:55:39.300706+00
73f115c1-3624-40b8-84d2-45bc7fc0ee05,combat zone tax exclusion,tax-free income for deployed personnel,financial,Financial,,,2026-02-18 14:03:12.64537+00
742656a5-5a63-4346-87e9-7e5964eecb32,military bearing,professional demeanor / composure,general,Term,,,2026-02-16 22:55:28.448755+00
7435e7dc-7f08-4046-9237-91d4bc1f09c3,APFT,Army Physical Fitness Test / physical readiness assessment,general,Acronym,,,2026-02-16 22:55:39.300706+00
74446bf2-7e84-4504-aeb9-8e7e92ffe474,allotment,automatic payroll deduction / directed payment,financial,Financial,,,2026-02-18 14:03:12.64537+00
7450770e-2b36-4a13-87d0-cb8887fb1464,TM,technical manual,army,technical,,,2026-02-15 17:46:34.592483+00
74f02de3-c715-4d58-874b-0307bf15c05b,S4,Logistics section / supply chain department,general,Acronym,,,2026-02-16 22:55:39.300706+00
75556912-7b6c-49a5-9c7b-f063abca0fb8,CSG,Carrier Strike Group,navy,organization,,,2026-02-17 04:35:18.795826+00
7559ec57-8658-4670-be80-b36997007aa3,OTS,Officer Training School,general,Acronym,,,2026-02-16 22:55:39.300706+00
75c14097-d327-4c12-846e-da2fdaa268f0,SFC (Sergeant First Class),Manager / Operations Supervisor,army,Rank,,,2026-02-16 22:55:39.300706+00
75e1d0b5-d43c-464c-8603-f9f6ed588759,TMO,Traffic Management Office / shipping coordinator,general,Acronym,,,2026-02-16 22:55:39.300706+00
76008b04-9066-4d02-92b0-b6a3b7d6c4b0,contingency plan,backup plan / business continuity plan,general,planning,,,2026-02-15 17:47:32.616746+00
760c33c7-7e32-466c-adab-7c27c6d566ce,echelon,organizational level / tier,general,Term,,,2026-02-16 22:55:28.448755+00
761dd09b-bb75-4618-ba7a-a21a3f1fa4b3,CI,counterintelligence / insider threat detection,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
76690ea6-f492-4936-b7d0-af750884cb88,national intelligence,strategic-level analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
768869cb-a786-4675-9dbe-5e65cb9c8c59,RADAR,radar systems / detection equipment,general,Equipment,,,2026-02-16 22:55:39.300706+00
768b9de0-ee55-4de6-848b-030416bf3508,PO2 (Petty Officer Second Class),Senior Technician / Team Lead,navy,Rank,,,2026-02-16 22:55:28.448755+00
76a65288-d661-4b97-8fe9-fede023ae4bf,division officer,department manager,general,Term,,,2026-02-16 22:55:28.448755+00
76aaeed1-473e-4d33-a27d-c0bc37041b62,commissary,grocery store / employee store,general,Term,,,2026-02-16 22:55:39.300706+00
76d8ab67-13cc-44fe-bf95-79319772e20c,OER,officer performance evaluation,army,admin,,,2026-02-15 17:46:34.592483+00
771fa34e-6cf7-4b1f-aea4-252e962c3d33,1st Lt (First Lieutenant),Manager,usaf,Rank,,,2026-02-16 22:55:28.448755+00
772bddd7-8496-42cf-b9d8-72ad1dbba6e9,HBSS,host-based security system / endpoint protection platform,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
77b8fefa-111d-45ee-9a23-e50cdc708a8d,OSINT,open-source intelligence / publicly available information analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
77ca931f-9fa0-4898-90a7-15eb5b0a4931,leave,paid time off,general,admin,,,2026-02-15 17:46:34.592483+00
77df59ff-09c9-4bbe-a8e0-f1be3bc8aa7c,expeditionary,mobile / rapid deployment capable,general,Term,,,2026-02-16 22:55:28.448755+00
77ee6ae1-436f-43c1-9ac3-aad1c8bd042b,BCT,Basic Combat Training / initial training program,general,Acronym,,,2026-02-16 22:55:39.300706+00
77f2c57c-50a9-42dc-b722-557b521b8e9d,PO3 (Petty Officer Third Class),Technician,uscg,Rank,,,2026-02-16 22:55:39.300706+00
780bc9d0-9909-47f9-9e65-6aaf860d0bdd,gouge,study guide / insider information,general,Term,,,2026-02-16 22:55:28.448755+00
78b79f83-98b8-484d-941a-014fccb767bd,battle buddy,accountability partner / work partner,general,Term,,,2026-02-18 01:13:54.18454+00
790b80aa-70fa-4dae-b251-f956251e7a4a,SrA (Senior Airman),Technician / Specialist,usaf,Rank,,,2026-02-16 22:55:28.448755+00
7933b627-56a3-4c99-b45a-03a8940407ee,VHA,Variable Housing Allowance,general,Acronym,,,2026-02-16 22:55:39.300706+00
79723ed0-aa1b-4482-8682-d48948e17bb6,tacon,tactical control / field-level authority,general,Term,,,2026-02-18 01:13:54.18454+00
799e8f0c-13a1-49f1-99d6-902179866f60,PQS,Personnel Qualification Standards / certification requirements,general,Acronym,,,2026-02-16 22:55:28.448755+00
79b13fe8-5ab5-4448-896b-9516df974136,budget execution,spending management / fiscal plan implementation,financial,Financial,,,2026-02-18 14:03:12.64537+00
79c1d8b8-76bf-4c81-a6fb-490c14521824,mess,dining facility / cafeteria,general,Term,,,2026-02-16 22:55:39.300706+00
7a44382f-3293-4767-9e39-76bae20fe84f,SOW,statement of work / project scope document,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
7a45f0dd-81fb-4968-86d4-3bb50444e117,MSgt,master sergeant / senior manager,usaf,leadership,,,2026-02-15 17:47:32.616746+00
7a4d05d2-f072-4291-b068-024da6a64998,liberty,time off / personal time,general,Term,,,2026-02-16 22:55:28.448755+00
7a74d1c2-054c-403b-9ab2-7605553cfc15,head,restroom,navy,general,,,2026-02-15 17:47:32.616746+00
7a8a49e1-c4c5-4cfe-9366-ac1ec50d26e8,SCI,Sensitive Compartmented Information,general,Acronym,,,2026-02-16 22:55:39.300706+00
7aa5015e-d322-41dc-b4b8-ad6b9d74b859,GPS equipment,navigation systems / location tracking,general,Equipment,,,2026-02-16 22:55:28.448755+00
7ac63c44-ac23-4426-bf70-9cf8c32f1b16,enlisted,non-management / technical staff,general,Term,,,2026-02-16 22:55:28.448755+00
7ae3a43c-90f9-4db3-a2ec-81ddfdf64765,ops,operations,general,Term,,,2026-02-16 22:55:39.300706+00
7aea730c-b0e3-47ba-9222-7bc469275ac5,brigade,division of 3000-5000 employees,general,Unit Type,,,2026-02-16 22:55:39.300706+00
7b343b51-cfcf-4a79-b2ae-06baeee36b00,SOP,Standard Operating Procedure,general,Acronym,,,2026-02-16 22:55:39.300706+00
7b450738-cf66-4263-a4bf-2e2c3d6e8d51,exchange,retail store / company store,general,Term,,,2026-02-16 22:55:39.300706+00
7b97af79-0687-4a57-af8f-f141a1f2293d,SF,Standard Form,general,Acronym,,,2026-02-16 22:55:28.448755+00
7bc21dbd-b2d7-48e7-b5d2-d5d4a29b80b8,SM,service member / employee,general,Acronym,,,2026-02-16 22:55:39.300706+00
7c0e9912-65ce-41d2-a90c-8a81e6da1b67,evaluation,performance review / employee appraisal,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
7c2ffc43-6a41-4983-95d3-ab5d60732571,movement order,travel directive / relocation order,general,Term,,,2026-02-18 01:13:54.18454+00
7c4e2031-ef7b-4323-8008-e4928451659e,PPE,personal protective equipment,general,Acronym,,,2026-02-16 22:55:39.300706+00
7c57e2e5-2437-4f7b-953e-b612e4170537,3MC,Maintenance Management Coordinator,navy,maintenance,,,2026-02-17 04:35:18.795826+00
7c782e7d-7137-40f3-9619-f0b522ff6896,SM,service member / employee,general,Acronym,,,2026-02-16 22:55:28.448755+00
7c904eae-cf68-4db6-8730-443bbfb3fd2b,expectant,beyond immediate medical capability,medical,Medical,,,2026-02-18 14:03:12.64537+00
7c91c786-8380-49e5-a6c4-24c5fa45a720,SSO,security officer,general,technical,,,2026-02-15 17:46:34.592483+00
7c9fe1c2-f38f-4aa2-9cd0-db3845b9aaa7,asset,confidential source / information provider,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
7cd42dfb-abd6-4de7-b6da-7e09e9a439d9,indoctrination,security orientation and access briefing,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
